41 50 45
38 46 47
42 44 49
39 48 51
35 47 48
39 44 45
37 40 49
33 43 51
32 39 55
35 35 54
36 32 58
40 36 57
37 38 55
33 40 54
37 41 55
41 39 52
41 38 52
38 36 50
35 36 52
36 37 55
35 40 57
39 36 57
36 36 56
34 33 53
30 29 51
27 26 54
29 27 54
29 27 57
28 27 57
25 24 60
26 22 60
29 22 62
31 19 60
28 20 60
29 22 64
26 20 63
22 16 60
19 14 60
20 15 62
19 16 58
21 16 58
21 12 57
22 9 54
22 8 53
21 4 49
25 5 48
28 7 51
28 5 48
32 7 46
30 11 49
32 14 47
33 13 48
29 10 49
33 6 45
33 4 49
35 8 53
35 4 56
36 1 53
40 2 50
41 6 53
40 5 56
38 8 53
41 5 52
41 7 54
45 6 54
46 7 55
47 8 57
45 6 60
49 9 60
46 13 63
45 14 63
46 11 66
45 13 66
45 12 68
48 14 70
45 15 72
44 15 70
43 16 73
45 18 76
47 14 78
47 18 82
47 14 81
44 18 83
43 22 81
39 22 77
38 23 77
39 19 79
38 23 76
40 25 76
36 22 73
34 24 69
34 26 72
38 29 71
34 31 71
37 30 74
38 29 72
39 29 75
40 26 78
36 25 77
39 24 80
38 21 77
34 19 80
36 20 77
39 18 79
37 17 76
33 15 75
32 12 77
34 10 77
31 13 79
30 13 76
28 12 75
24 13 71
26 14 74
25 17 77
25 13 79
23 11 79
22 7 76
25 5 80
23 9 82
26 12 86
22 12 88
26 13 92
26 13 90
26 12 94
26 13 93
28 16 92
32 18 88
29 16 85
26 12 84
22 11 86
21 8 84
18 9 87
15 11 85
12 11 89
16 10 88
14 8 84
16 6 83
17 4 79
13 5 83
16 6 80
14 2 82
13 2 83
16 1 80
13 2 80
9 6 80
11 8 81
15 10 82
12 13 86
9 13 89
12 15 86
15 19 84
11 22 80
10 18 82
7 19 78
3 19 76
2 22 73
2 21 77
0 23 79
1 22 79
2 23 79
4 24 76
6 23 74
9 25 73
8 29 69
10 28 69
14 30 68
