48 43 37
44 41 39
46 40 37
49 38 34
51 35 38
49 38 39
47 35 36
47 37 36
43 36 40
45 35 39
43 35 42
41 35 45
37 31 46
35 32 48
31 35 49
32 35 52
30 32 54
30 31 55
31 31 51
28 32 48
24 33 49
20 30 51
17 33 51
17 29 48
21 29 48
19 31 47
21 31 51
18 34 48
21 36 48
18 34 47
20 32 47
16 36 51
15 35 53
15 36 54
11 32 51
13 34 53
13 32 54
13 35 57
13 36 53
13 34 49
10 37 47
13 34 48
15 37 47
14 35 43
16 35 45
12 36 41
12 34 39
8 38 39
10 35 42
9 34 44
10 31 48
13 29 48
16 26 46
19 22 43
16 23 43
19 24 45
21 27 49
25 25 47
21 26 43
19 25 46
23 23 42
27 25 46
23 24 42
21 24 39
22 25 42
18 29 40
19 27 39
21 30 40
17 28 37
18 28 40
15 24 39
19 28 36
15 32 33
17 33 33
20 34 32
19 31 31
22 30 32
26 33 30
29 36 33
28 34 36
32 35 35
28 33 33
27 31 34
26 28 34
28 26 37
31 27 34
28 28 32
27 31 30
27 27 26
23 23 30
19 24 32
18 27 32
21 26 30
20 25 34
23 27 30
22 31 31
25 30 28
25 32 24
29 28 24
27 24 21
27 27 20
31 23 24
29 26 27
28 30 30
27 32 29
29 36 30
25 40 34
28 37 37
30 41 40
30 39 42
31 41 43
34 38 43
37 42 39
41 42 42
40 44 46
43 46 44
39 48 43
41 51 42
45 48 41
41 44 39
43 45 38
42 46 38
38 49 42
41 51 44
37 52 46
34 52 49
33 51 50
36 54 49
37 51 53
41 51 53
40 54 53
38 52 54
34 54 57
34 58 54
38 62 50
36 62 48
35 60 47
34 61 50
35 63 53
35 59 53
38 55 53
41 57 55
41 61 56
41 58 58
37 59 54
39 57 51
37 53 51
40 50 48
36 50 44
37 48 42
36 52 38
33 49 41
30 50 43
31 48 41
34 49 41
34 48 38
37 52 42
35 56 45
38 55 48
35 52 45
32 54 43
35 58 40
36 54 44
34 52 48
32 54 44
33 57 44
32 56 41
31 56 37
32 58 35
32 58 34
35 54 38
39 58 36
41 54 35
45 54 34
46 52 30
42 54 27
43 57 29
47 56 27
47 53 31
47 55 27
51 54 25
55 56 23
51 53 26
49 56 24
52 54 24
50 54 24
48 52 27
51 50 29
48 50 33
45 52 29
46 49 31
48 52 30
47 49 34
50 45 35
52 44 32
55 41 31
51 42 31
54 38 29
51 40 25
54 40 28
56 43 29
60 45 26
61 41 28
65 38 26
66 39 28
67 41 31
71 45 30
67 43 33
71 47 36
75 48 37
78 47 39
75 48 39
73 44 41
70 44 39
68 43 36
69 45 38
66 44 42
63 46 45
67 49 44
65 46 47
65 43 50
67 39 48
71 42 50
68 45 54
66 41 51
65 42 50
66 40 51
62 36 47
62 38 50
62 42 46
64 40 44
65 44 42
67 45 38
68 43 42
66 44 45
65 45 45
61 46 48
57 47 50
57 43 48
