41 31 33
44 35 34
44 33 33
48 37 35
46 38 36
44 35 36
47 34 38
46 35 36
47 35 33
43 36 29
43 37 27
47 33 31
43 33 33
41 35 33
37 33 29
40 34 27
42 33 31
41 36 33
37 33 32
39 30 30
38 27 34
34 23 36
30 25 40
27 26 37
27 29 36
25 27 39
28 28 43
31 32 47
27 29 49
25 33 51
29 36 48
33 32 52
36 30 54
36 33 52
39 30 50
38 27 48
36 24 52
34 21 48
38 22 46
35 25 43
32 27 43
29 23 43
26 20 40
30 18 43
33 16 47
35 14 46
39 10 50
37 12 52
34 10 49
35 9 52
38 5 56
41 6 52
39 9 49
43 8 46
46 7 49
49 7 45
51 6 47
47 7 48
49 4 45
50 6 48
48 6 52
47 4 55
45 5 52
42 2 50
40 2 49
39 2 52
36 3 49
39 1 47
40 2 51
44 0 51
44 2 55
43 1 58
46 5 59
47 7 58
44 4 61
43 1 61
41 2 61
43 0 59
45 2 58
45 2 54
45 1 57
46 4 60
44 0 60
48 4 61
50 6 58
54 10 56
54 9 53
50 12 55
47 10 55
51 10 53
53 7 57
51 5 59
55 1 60
52 0 56
54 0 58
58 2 60
57 4 57
58 3 53
62 3 50
61 7 50
59 3 46
55 6 43
54 7 41
54 3 40
58 1 43
55 0 39
58 2 36
57 3 35
56 0 38
57 4 39
60 5 40
62 5 40
65 6 41
69 2 42
73 2 38
71 6 36
69 6 35
68 3 33
71 4 31
72 3 30
73 1 34
71 5 30
74 1 29
78 2 30
81 0 26
84 2 27
82 1 24
84 2 28
82 6 26
85 7 27
84 9 24
84 9 28
83 8 29
82 11 28
81 15 26
83 11 27
84 12 30
88 10 28
85 13 24
82 14 25
81 17 27
83 19 31
87 18 28
88 14 28
85 17 27
83 18 30
79 20 30
80 20 27
82 20 24
78 21 25
80 20 21
83 23 21
84 20 20
86 18 19
90 22 16
93 22 16
95 22 15
93 21 11
97 22 14
97 23 10
96 20 12
96 24 11
94 26 12
95 28 11
98 24 15
95 27 18
91 23 18
88 27 19
91 25 17
91 22 17
92 24 15
89 26 12
89 22 14
93 19 12
96 15 14
97 18 14
94 16 10
98 20 7
99 18 4
97 15 1
96 18 2
95 19 2
93 23 1
94 20 2
94 22 0
94 22 3
95 24 4
91 21 2
90 25 2
88 28 0
89 29 2
85 30 0
82 26 3
84 28 2
84 28 2
80 24 3
82 21 7
85 19 8
87 15 11
91 15 14
95 11 18
96 9 20
97 5 24
94 6 24
94 3 23
90 7 19
94 4 19
97 5 19
98 9 17
96 13 16
