36 43 47
32 41 44
36 41 42
39 37 46
40 36 43
39 34 41
39 31 39
38 30 35
42 34 38
43 32 35
46 32 36
43 34 32
39 30 29
39 28 31
38 27 30
41 29 30
40 27 27
43 31 24
40 27 20
44 29 21
41 30 23
42 31 23
46 27 22
43 23 21
43 22 19
42 22 15
39 24 11
38 28 12
36 26 12
37 22 10
37 26 11
34 24 8
34 26 5
36 28 2
36 25 2
38 23 6
40 23 5
42 21 3
43 20 2
47 17 6
43 15 10
44 11 14
45 10 18
44 6 18
48 4 14
51 3 14
55 3 18
59 3 14
59 1 12
55 5 16
51 7 16
48 5 13
50 3 9
51 1 13
47 2 15
50 2 11
46 6 15
44 6 19
48 2 18
49 0 20
46 2 17
50 2 16
54 2 18
52 2 17
51 0 14
48 4 17
49 3 13
50 4 12
51 8 9
47 10 6
48 9 5
51 11 8
54 11 12
52 10 14
49 10 17
50 10 17
51 11 15
48 9 18
46 7 14
47 10 11
46 8 10
49 6 6
47 2 3
43 2 2
47 0 6
50 2 3
48 2 0
51 2 4
54 0 0
54 4 3
58 6 6
57 4 8
60 3 12
56 0 10
58 2 13
56 2 15
53 1 14
54 2 15
51 5 17
55 8 18
53 4 18
50 2 15
52 5 16
54 5 17
57 9 18
57 9 18
53 7 18
52 5 19
48 4 22
49 3 23
48 3 26
46 0 30
50 0 31
49 2 31
47 3 30
46 6 30
49 6 32
45 2 34
41 6 37
41 9 36
44 11 40
48 8 42
49 11 38
47 15 42
49 15 45
48 13 47
50 14 47
54 18 47
58 14 49
60 16 53
60 19 55
57 19 58
59 18 61
57 20 60
60 19 64
64 19 62
60 20 65
62 21 68
63 25 66
63 21 69
62 21 66
63 20 68
61 21 71
64 21 72
61 17 74
62 13 78
63 14 78
61 17 81
65 15 80
68 13 83
68 10 83
71 12 87
68 14 91
70 11 89
74 8 85
72 9 82
68 9 81
69 8 82
71 11 83
70 14 81
66 13 85
68 12 87
67 16 87
69 20 87
66 20 85
63 17 85
66 14 84
66 10 84
70 7 85
72 6 85
72 2 84
68 2 86
71 3 84
68 2 83
68 2 86
70 4 88
71 3 84
67 7 87
68 5 91
71 5 88
67 7 85
65 8 84
62 8 80
60 12 79
58 9 81
56 7 81
58 11 83
