35 50 35
32 48 38
34 47 35
38 44 32
41 41 30
39 37 31
37 40 35
35 38 35
32 38 35
33 42 33
29 38 31
33 36 29
36 36 26
38 34 29
38 37 29
41 39 29
38 43 26
37 41 23
36 38 23
36 38 26
39 34 22
38 34 18
36 34 19
36 34 23
37 33 20
36 37 24
36 41 26
32 45 30
32 43 29
30 47 33
34 43 31
38 45 29
36 49 31
39 51 27
41 52 25
38 55 27
42 54 27
42 54 27
44 58 31
44 62 27
42 60 26
44 58 30
47 56 33
43 55 29
46 58 25
47 58 28
46 62 26
49 61 30
49 62 29
48 65 29
52 68 30
53 70 32
55 70 33
59 71 37
55 68 39
59 66 36
56 69 37
55 72 39
52 76 36
56 74 35
58 72 38
61 75 41
58 74 44
54 74 44
58 70 48
54 69 47
52 73 44
48 69 48
47 71 51
46 74 49
47 74 46
49 72 42
47 76 43
48 74 46
44 71 46
40 70 50
42 72 46
39 74 48
36 74 44
38 71 43
35 71 43
39 71 45
42 72 48
45 69 48
47 72 44
43 71 44
40 74 45
36 70 47
34 68 49
38 67 49
40 65 52
39 61 50
43 62 52
40 61 50
38 57 51
42 57 55
39 56 54
40 58 52
44 61 52
48 63 49
48 60 46
51 59 42
49 62 40
49 66 37
49 66 40
46 70 42
45 70 38
44 69 41
43 73 38
40 72 35
41 68 39
45 65 36
48 64 39
46 62 41
45 66 42
44 69 40
40 66 39
42 67 38
45 66 35
48 64 38
52 66 39
54 63 39
54 64 38
58 68 41
57 67 38
60 69 42
64 66 43
60 66 44
62 67 48
62 67 45
64 71 49
63 72 49
63 69 53
62 70 54
61 66 56
61 62 57
57 60 58
58 62 61
60 64 58
63 67 61
63 68 65
62 65 65
64 66 69
61 68 70
62 69 67
60 69 70
61 73 72
57 73 69
56 75 69
55 74 70
53 71 72
52 68 71
55 66 67
51 70 67
55 74 66
51 76 63
55 75 67
57 75 69
59 78 67
56 82 68
60 84 65
60 80 64
58 77 65
56 78 62
52 81 60
56 80 56
52 76 59
48 76 55
45 77 53
43 76 55
42 74 54
40 76 58
36 78 54
33 74 55
29 72 54
30 71 52
32 73 51
29 74 51
33 76 51
32 76 51
36 72 47
37 71 45
33 70 42
36 68 38
36 64 42
36 61 43
39 64 42
39 67 45
35 70 41
31 72 45
30 74 44
26 71 46
28 75 46
28 71 45
32 72 44
29 75 40
28 73 40
31 77 36
29 73 35
30 71 36
34 74 38
33 71 39
31 74 39
27 74 38
25 76 36
25 75 36
22 79 38
24 81 38
23 78 37
19 76 39
19 74 37
22 73 34
22 72 35
19 76 36
18 76 39
19 72 40
18 71 37
21 72 40
25 68 41
28 64 45
31 65 45
32 67 44
30 64 40
32 60 39
28 58 42
25 54 46
27 52 45
27 52 43
27 54 46
31 55 50
33 55 49
34 57 47
30 54 51
30 57 49
32 55 48
29 54 52
30 53 56
30 56 57
26 54 58
23 58 61
27 55 58
24 51 58
23 49 60
20 52 61
17 56 61
17 53 62
19 50 60
15 53 56
17 52 54
21 50 51
17 47 55
14 47 51
12 48 55
8 51 55
5 52 51
2 48 55
2 47 52
2 45 54
6 49 56
6 45 58
8 49 56
11 46 56
11 48 52
7 48 54
7 52 53
8 53 57
4 54 54
2 55 52
1 53 55
2 49 59
2 50 61
0 52 65
2 48 65
3 46 64
4 49 64
6 51 60
2 51 61
1 55 59
2 58 60
1 55 58
2 59 54
3 56 57
5 58 54
6 54 52
10 50 56
6 54 59
6 56 59
10 57 63
13 57 66
17 60 66
18 60 65
18 60 62
20 58 59
17 57 57
15 55 53
18 55 55
17 51 59
14 48 62
12 50 63
12 48 62
9 44 66
13 46 67
15 48 64
13 45 60
11 42 61
15 46 63
13 47 59
12 43 57
9 39 61
13 38 58
15 36 60
11 35 60
12 39 60
9 42 60
12 45 62
15 49 63
19 49 63
17 53 62
21 55 62
21 51 59
22 51 63
20 48 60
22 46 59
18 49 58
19 49 61
20 45 62
17 49 65
13 49 62
10 48 63
11 49 67
10 51 64
9 51 67
10 53 63
13 57 66
11 58 62
10 58 58
14 58 57
13 60 60
15 57 62
16 61 64
19 58 65
19 61 69
21 63 68
21 59 65
25 56 61
23 53 58
22 50 61
22 48 63
23 48 60
23 48 59
27 45 57
31 47 61
35 44 62
37 42 62
37 39 62
36 39 62
35 43 65
35 41 61
39 42 65
36 44 64
37 42 65
39 46 64
37 47 64
38 46 64
36 49 68
37 50 72
37 50 72
41 54 73
39 50 76
41 53 74
42 57 77
38 57 77
34 53 79
31 55 81
34 54 79
35 53 82
32 51 79
31 52 78
27 51 79
28 48 77
26 47 74
28 50 73
30 52 74
27 53 73
30 50 71
31 53 73
28 57 72
31 60 76
35 62 73
33 66 70
36 67 69
33 66 65
31 63 66
29 66 68
31 63 72
28 64 75
31 66 78
30 63 82
26 60 80
30 61 83
27 58 86
23 62 86
22 64 89
23 65 85
23 66 84
24 65 81
22 63 85
26 62 82
22 64 78
23 64 82
22 66 86
20 66 84
21 65 81
23 64 82
20 68 85
16 64 81
19 61 80
16 65 83
19 66 83
16 69 86
16 66 83
12 69 82
11 65 86
15 65 89
11 61 93
11 60 91
7 58 95
11 55 96
8 52 93
7 50 94
3 54 93
4 56 93
4 56 92
7 56 93
9 57 92
10 58 95
10 54 95
14 52 93
12 49 93
14 52 89
16 48 90
14 50 88
16 46 90
14 42 89
11 38 88
15 35 92
16 37 94
12 37 91
16 33 87
15 30 88
13 26 84
15 22 82
12 26 84
14 24 84
16 20 82
18 21 83
14 19 83
18 15 80
17 11 79
19 11 76
22 12 76
25 12 77
23 10 73
26 10 71
24 13 73
21 9 71
24 6 69
23 2 69
26 3 68
25 6 72
29 6 74
31 3 74
32 3 73
36 6 74
40 6 76
38 7 75
40 4 79
37 5 75
40 1 74
44 2 76
48 4 80
51 3 81
51 1 83
52 2 79
55 2 75
57 0 73
53 2 76
51 2 72
52 3 68
56 6 72
55 2 73
54 1 77
56 2 73
56 1 70
59 2 70
56 2 71
53 5 70
54 7 73
55 4 75
54 4 71
54 1 67
56 4 70
59 8 66
55 5 63
59 8 63
58 11 65
57 9 69
53 7 72
50 6 69
48 10 68
52 10 68
49 12 64
46 15 61
42 18 64
43 20 67
47 17 65
50 19 63
49 22 60
52 25 63
51 25 67
55 22 68
52 22 69
55 26 65
58 25 61
61 24 59
65 28 57
65 27 61
63 26 63
67 27 62
64 23 62
66 20 60
64 16 59
63 12 59
65 12 62
68 15 62
65 15 64
66 15 68
69 13 72
68 15 74
68 11 78
71 7 79
70 10 80
72 7 76
71 11 78
75 13 75
76 11 71
78 10 72
76 12 75
72 11 72
74 9 76
71 5 74
72 7 72
70 10 69
71 13 67
68 15 67
65 17 64
68 19 67
69 21 65
66 22 65
69 24 66
72 24 66
73 21 64
72 23 61
73 21 63
74 19 59
75 20 61
76 17 57
76 13 56
75 10 55
71 11 53
73 14 52
71 10 55
70 11 54
66 10 54
70 9 51
68 7 48
65 8 49
64 8 46
67 6 46
65 2 47
63 2 43
65 2 42
69 5 45
70 1 49
66 1 53
70 2 55
67 2 52
71 3 48
72 7 46
74 8 46
73 4 49
73 5 49
74 9 51
72 8 53
72 5 54
69 3 56
67 5 52
63 4 51
67 8 54
64 7 52
63 11 50
63 9 51
65 13 54
66 12 57
70 12 60
66 9 64
64 9 62
66 6 62
62 10 58
62 9 60
61 5 57
61 9 58
57 12 57
54 10 58
55 9 61
59 5 63
58 8 64
57 12 64
59 10 60
56 14 56
54 11 53
53 7 50
57 10 52
60 6 55
57 4 52
60 7 53
59 10 56
55 14 56
55 14 55
54 18 55
54 14 53
55 10 55
55 13 59
58 17 59
59 21 59
63 20 59
65 21 57
62 25 61
60 21 58
62 20 56
62 23 54
63 22 53
64 23 55
62 22 54
65 21 52
69 25 49
70 24 46
71 25 43
75 21 44
76 20 48
72 18 46
75 20 47
75 17 43
74 16 46
74 19 46
78 20 47
80 18 51
78 22 47
77 22 44
75 25 45
75 25 47
77 24 46
74 20 48
75 23 47
79 25 50
75 23 51
75 26 52
72 22 52
71 22 51
75 21 50
74 19 49
75 16 53
78 18 52
80 15 49
84 13 52
83 9 51
80 9 54
82 13 50
82 15 50
86 15 49
85 12 45
87 12 43
85 10 42
81 10 39
79 7 43
82 5 44
82 7 48
82 11 52
86 10 54
82 13 50
80 9 49
79 11 46
83 13 46
79 15 50
81 17 53
79 18 57
77 17 61
74 20 58
76 17 61
79 17 57
78 17 60
75 17 63
75 13 63
73 11 61
74 15 59
77 16 56
74 18 60
70 21 57
68 24 61
69 20 57
72 22 57
75 21 54
72 25 54
68 27 50
72 24 49
75 21 51
76 22 51
73 21 47
75 18 50
72 19 50
68 18 54
72 17 51
73 14 49
75 13 52
73 15 50
74 17 50
75 16 48
71 14 44
71 13 43
71 9 43
70 7 43
71 5 42
73 6 43
72 7 39
72 11 36
70 11 33
68 15 37
67 18 38
64 15 34
65 16 38
61 15 38
63 11 37
59 14 34
56 13 34
53 13 30
51 9 26
48 6 24
45 10 23
46 9 27
44 5 25
41 1 21
37 1 23
38 0 22
34 2 22
33 1 19
36 2 22
39 5 20
36 9 16
32 11 19
35 7 16
32 5 12
32 7 11
30 4 9
26 1 5
22 1 2
20 5 2
23 6 1
19 8 5
17 5 8
18 9 11
18 13 9
14 12 11
16 12 8
13 14 8
16 10 12
14 7 14
13 3 17
13 3 18
10 6 22
8 7 20
9 3 18
11 3 17
12 0 15
9 2 13
9 4 17
8 7 15
6 7 18
6 4 21
8 2 24
7 3 28
9 2 26
